,ZIP,total,me_total,vita_eligible,vita_per_capita,id
7814,25149,46,44,34,0.7391304347826086,8600000US25149
7815,25152,219,99,173,0.7899543378995434,8600000US25152
7816,25154,259,87,153,0.5907335907335908,8600000US25154
7817,25156,103,75,103,1.0,8600000US25156
7818,25159,1773,194,1245,0.7021996615905245,8600000US25159
7819,25160,118,71,107,0.9067796610169492,8600000US25160
7820,25161,170,81,149,0.8764705882352941,8600000US25161
7821,25162,134,46,74,0.5522388059701493,8600000US25162
7822,25164,425,140,299,0.7035294117647058,8600000US25164
7823,25165,342,133,67,0.195906432748538,8600000US25165
7824,25168,1449,217,582,0.40165631469979296,8600000US25168
7825,25169,237,102,152,0.6413502109704642,8600000US25169
7826,25173,117,71,106,0.905982905982906,8600000US25173
7827,25174,156,86,89,0.5705128205128205,8600000US25174
7828,25177,9467,521,5852,0.6181472483363262,8600000US25177
7829,25180,96,72,54,0.5625,8600000US25180
7830,25181,493,141,331,0.6713995943204868,8600000US25181
7831,25183,18,28,0,0.0,8600000US25183
7832,25185,0,12,0,,8600000US25185
7833,25186,453,121,327,0.7218543046357616,8600000US25186
7834,25187,262,138,175,0.6679389312977099,8600000US25187
7835,25193,223,70,125,0.5605381165919282,8600000US25193
7836,25201,0,12,0,,8600000US25201
7837,25202,466,127,295,0.6330472103004292,8600000US25202
7838,25203,9,14,0,0.0,8600000US25203
7839,25204,45,31,31,0.6888888888888889,8600000US25204
7840,25205,110,52,106,0.9636363636363636,8600000US25205
7841,25206,121,69,55,0.45454545454545453,8600000US25206
7842,25208,289,88,222,0.7681660899653979,8600000US25208
7843,25209,419,124,309,0.7374701670644391,8600000US25209
7844,25211,33,30,33,1.0,8600000US25211
7845,25213,2427,311,1019,0.41985990935311085,8600000US25213
7846,25214,255,157,114,0.4470588235294118,8600000US25214
7847,25234,311,97,243,0.7813504823151125,8600000US25234
7848,25235,403,140,307,0.7617866004962779,8600000US25235
7849,25239,623,143,362,0.5810593900481541,8600000US25239
7850,25241,614,182,279,0.4543973941368078,8600000US25241
7851,25243,179,78,125,0.6983240223463687,8600000US25243
7852,25244,187,92,107,0.5721925133689839,8600000US25244
7853,25245,306,122,171,0.5588235294117647,8600000US25245
7854,25247,218,86,151,0.6926605504587156,8600000US25247
7855,25248,1266,264,801,0.6327014218009479,8600000US25248
7856,25251,86,47,40,0.46511627906976744,8600000US25251
7857,25252,610,188,334,0.5475409836065573,8600000US25252
7858,25253,876,147,488,0.5570776255707762,8600000US25253
7859,25259,302,119,203,0.6721854304635762,8600000US25259
7860,25260,628,121,445,0.7085987261146497,8600000US25260
7861,25261,43,35,33,0.7674418604651163,8600000US25261
7862,25262,485,128,288,0.5938144329896907,8600000US25262
7863,25264,154,62,142,0.922077922077922,8600000US25264
7864,25265,731,143,482,0.6593707250341997,8600000US25265
7865,25266,316,96,249,0.7879746835443038,8600000US25266
7866,25267,258,94,213,0.8255813953488372,8600000US25267
7867,25268,448,139,239,0.5334821428571429,8600000US25268
7868,25270,340,88,219,0.6441176470588236,8600000US25270
7869,25271,3922,372,2337,0.5958694543600204,8600000US25271
7870,25275,683,193,348,0.5095168374816984,8600000US25275
7871,25276,3205,217,2300,0.717628705148206,8600000US25276
7872,25285,224,110,198,0.8839285714285714,8600000US25285
7873,25286,673,153,449,0.6671619613670133,8600000US25286
7874,25287,237,102,197,0.8312236286919831,8600000US25287
7875,25301,1278,178,1011,0.7910798122065728,8600000US25301
7876,25302,6254,464,4303,0.6880396546210426,8600000US25302
7877,25303,3154,310,1759,0.5577045022194039,8600000US25303
7878,25304,3524,302,1629,0.46225879682179344,8600000US25304
7879,25305,0,12,0,,8600000US25305
7880,25306,3060,298,1728,0.5647058823529412,8600000US25306
7881,25309,5740,389,3382,0.589198606271777,8600000US25309
7882,25311,4848,396,3015,0.6219059405940595,8600000US25311
7883,25312,6219,534,4162,0.6692394275607011,8600000US25312
7884,25313,5381,614,2995,0.5565879947965062,8600000US25313
7885,25314,6316,454,2521,0.39914502849905004,8600000US25314
7886,25315,1397,163,945,0.6764495347172512,8600000US25315
7887,25320,2175,293,1552,0.7135632183908046,8600000US25320
7888,25401,6141,548,3965,0.645660315909461,8600000US25401
7889,25403,5664,512,2152,0.3799435028248588,8600000US25403
7890,25404,8953,474,4656,0.5200491455378086,8600000US25404
7891,25405,4842,550,1600,0.33044196612969845,8600000US25405
7892,25411,5329,345,2629,0.4933383373991368,8600000US25411
7893,25413,3529,495,1429,0.4049305752337773,8600000US25413
7894,25414,6966,370,2429,0.34869365489520526,8600000US25414
7895,25419,4149,398,1649,0.39744516751024345,8600000US25419
7896,25420,1968,356,666,0.3384146341463415,8600000US25420
7897,25422,756,184,545,0.7208994708994709,8600000US25422
7898,25425,5345,309,1999,0.37399438727782974,8600000US25425
7899,25427,5933,468,2565,0.43232765885723917,8600000US25427
7900,25428,4683,429,1898,0.4052957505872304,8600000US25428
7901,25430,3154,291,1308,0.41471147748890297,8600000US25430
7902,25431,79,65,52,0.6582278481012658,8600000US25431
7903,25432,50,19,28,0.56,8600000US25432
7904,25434,1080,276,523,0.4842592592592593,8600000US25434
7905,25437,46,45,16,0.34782608695652173,8600000US25437
7906,25438,2341,232,944,0.40324647586501494,8600000US25438
7907,25442,763,166,213,0.27916120576671033,8600000US25442
7908,25443,2545,203,788,0.3096267190569745,8600000US25443
7909,25444,123,93,66,0.5365853658536586,8600000US25444
7910,25446,473,162,153,0.32346723044397463,8600000US25446
7911,25501,557,155,415,0.7450628366247756,8600000US25501
7912,25502,296,135,162,0.5472972972972973,8600000US25502
7913,25503,443,158,291,0.6568848758465011,8600000US25503
7914,25504,5091,415,2928,0.5751325869180908,8600000US25504
7915,25505,118,82,118,1.0,8600000US25505
7916,25506,2204,363,1629,0.7391107078039928,8600000US25506
7917,25507,355,99,273,0.7690140845070422,8600000US25507
7918,25508,4172,390,2410,0.5776605944391179,8600000US25508
7919,25510,1900,306,714,0.3757894736842105,8600000US25510
7920,25511,329,111,292,0.8875379939209727,8600000US25511
7921,25512,467,162,392,0.8394004282655246,8600000US25512
7922,25514,1679,327,1286,0.7659321024419298,8600000US25514
7923,25515,747,130,518,0.6934404283801874,8600000US25515
7924,25517,568,148,415,0.7306338028169014,8600000US25517
7925,25520,528,237,362,0.6856060606060606,8600000US25520
7926,25521,320,129,208,0.65,8600000US25521
7927,25523,1021,120,770,0.7541625857002938,8600000US25523
7928,25524,941,176,717,0.7619553666312433,8600000US25524
7929,25526,8381,532,3903,0.4656962176351271,8600000US25526
7930,25529,412,124,273,0.662621359223301,8600000US25529
7931,25530,2607,310,1588,0.6091292673571155,8600000US25530
7932,25534,88,48,63,0.7159090909090909,8600000US25534
7933,25535,858,194,345,0.4020979020979021,8600000US25535
7934,25537,615,159,385,0.6260162601626016,8600000US25537
7935,25540,144,81,126,0.875,8600000US25540
7936,25541,4475,562,2504,0.5595530726256983,8600000US25541
7937,25545,1916,313,739,0.38569937369519836,8600000US25545
7938,25547,407,173,359,0.8820638820638821,8600000US25547
7939,25550,3782,332,1992,0.5267054468535166,8600000US25550
7940,25555,676,153,384,0.5680473372781065,8600000US25555
7941,25557,804,249,615,0.7649253731343284,8600000US25557
7942,25559,760,242,612,0.8052631578947368,8600000US25559
7943,25560,3117,340,1139,0.3654154635867822,8600000US25560
7944,25564,470,188,69,0.14680851063829786,8600000US25564
7945,25565,260,99,180,0.6923076923076923,8600000US25565
7946,25567,230,113,135,0.5869565217391305,8600000US25567
7947,25570,1886,283,1339,0.7099681866383881,8600000US25570
7948,25571,826,219,449,0.5435835351089588,8600000US25571
7949,25573,216,102,174,0.8055555555555556,8600000US25573
7950,25601,2260,255,1377,0.6092920353982301,8600000US25601
7951,25606,520,134,321,0.6173076923076923,8600000US25606
7952,25607,353,135,289,0.8186968838526912,8600000US25607
7953,25608,399,91,230,0.5764411027568922,8600000US25608
7954,25611,354,153,312,0.8813559322033898,8600000US25611
7955,25617,364,137,250,0.6868131868131868,8600000US25617
7956,25621,771,179,550,0.7133592736705577,8600000US25621
7957,25624,55,53,35,0.6363636363636364,8600000US25624
7958,25625,415,125,267,0.6433734939759036,8600000US25625
7959,25628,115,68,87,0.7565217391304347,8600000US25628
7960,25630,185,68,143,0.772972972972973,8600000US25630
7961,25632,140,67,99,0.7071428571428572,8600000US25632
7962,25634,283,144,213,0.7526501766784452,8600000US25634
7963,25635,653,171,387,0.5926493108728943,8600000US25635
7964,25637,513,172,392,0.7641325536062378,8600000US25637
7965,25638,319,129,149,0.4670846394984326,8600000US25638
7966,25639,160,95,136,0.85,8600000US25639
7967,25644,274,156,187,0.6824817518248175,8600000US25644
7968,25646,432,129,364,0.8425925925925926,8600000US25646
7969,25647,265,129,201,0.7584905660377359,8600000US25647
7970,25649,588,186,420,0.7142857142857143,8600000US25649
7971,25650,120,53,60,0.5,8600000US25650
7972,25651,332,95,313,0.9427710843373494,8600000US25651
7973,25652,514,146,441,0.857976653696498,8600000US25652
7974,25653,159,100,105,0.660377358490566,8600000US25653
7975,25654,39,36,39,1.0,8600000US25654
7976,25661,2475,237,1836,0.7418181818181818,8600000US25661
7977,25666,142,67,89,0.6267605633802817,8600000US25666
7978,25669,419,95,345,0.8233890214797136,8600000US25669
7979,25670,2413,262,1752,0.726067136344799,8600000US25670
7980,25671,544,157,360,0.6617647058823529,8600000US25671
7981,25672,202,120,123,0.6089108910891089,8600000US25672
7982,25674,882,169,693,0.7857142857142857,8600000US25674
7983,25676,494,149,346,0.7004048582995951,8600000US25676
7984,25678,740,136,598,0.8081081081081081,8600000US25678
7985,25688,92,53,51,0.5543478260869565,8600000US25688
7986,25690,85,57,63,0.7411764705882353,8600000US25690
7987,25692,350,94,279,0.7971428571428572,8600000US25692
7988,25696,137,85,82,0.5985401459854015,8600000US25696
7989,25699,40,27,26,0.65,8600000US25699
7990,25701,9260,587,6088,0.657451403887689,8600000US25701
7991,25702,3084,343,2444,0.7924773022049286,8600000US25702
7992,25703,2288,290,2070,0.9047202797202797,8600000US25703
7993,25704,6577,389,4169,0.6338756271856469,8600000US25704
7994,25705,9069,457,5576,0.6148417686624765,8600000US25705
7995,25801,13220,647,8023,0.6068835098335855,8600000US25801
7996,25810,29,54,29,1.0,8600000US25810
7997,25811,16,24,0,0.0,8600000US25811
7998,25812,689,169,475,0.6894049346879536,8600000US25812
7999,25813,2734,460,1734,0.634235552304316,8600000US25813
8000,25817,254,145,208,0.8188976377952756,8600000US25817
8001,25818,236,111,167,0.7076271186440678,8600000US25818
8002,25820,163,68,97,0.5950920245398773,8600000US25820
8003,25823,859,221,666,0.7753201396973225,8600000US25823
8004,25825,1157,359,595,0.5142610198789974,8600000US25825
8005,25826,66,77,66,1.0,8600000US25826
8006,25827,1002,316,742,0.7405189620758483,8600000US25827
8007,25831,669,123,336,0.5022421524663677,8600000US25831
8008,25832,1766,264,824,0.4665911664779162,8600000US25832
8009,25836,53,84,53,1.0,8600000US25836
8010,25837,117,67,57,0.48717948717948717,8600000US25837
8011,25839,184,116,145,0.7880434782608695,8600000US25839
8012,25840,3358,354,2033,0.6054198927933294,8600000US25840
8013,25841,175,66,120,0.6857142857142857,8600000US25841
8014,25843,443,199,112,0.2528216704288939,8600000US25843
8015,25844,518,150,222,0.42857142857142855,8600000US25844
8016,25845,223,107,186,0.8340807174887892,8600000US25845
8017,25846,97,70,78,0.8041237113402062,8600000US25846
8018,25848,109,87,109,1.0,8600000US25848
8019,25849,407,257,394,0.9680589680589681,8600000US25849
8020,25853,15,25,15,1.0,8600000US25853
8021,25854,518,148,321,0.6196911196911197,8600000US25854
8022,25855,63,66,33,0.5238095238095238,8600000US25855
8023,25857,35,36,16,0.45714285714285713,8600000US25857
8024,25862,99,77,74,0.7474747474747475,8600000US25862
8025,25864,76,47,46,0.6052631578947368,8600000US25864
8026,25865,482,140,337,0.6991701244813278,8600000US25865
8027,25868,215,108,82,0.3813953488372093,8600000US25868
8028,25870,14,22,0,0.0,8600000US25870
8029,25871,372,105,311,0.8360215053763441,8600000US25871
8030,25873,380,174,318,0.8368421052631579,8600000US25873
8031,25875,295,104,196,0.6644067796610169,8600000US25875
8032,25876,15,25,0,0.0,8600000US25876
8033,25878,396,243,333,0.8409090909090909,8600000US25878
8034,25879,59,60,27,0.4576271186440678,8600000US25879
8035,25880,2613,320,1734,0.6636050516647531,8600000US25880
8036,25882,860,183,484,0.5627906976744186,8600000US25882
8037,25901,4826,269,3169,0.6566514711976792,8600000US25901
8038,25902,80,48,41,0.5125,8600000US25902
8039,25904,163,60,119,0.7300613496932515,8600000US25904
8040,25906,193,77,125,0.6476683937823834,8600000US25906
8041,25907,34,37,34,1.0,8600000US25907
8042,25908,56,53,43,0.7678571428571429,8600000US25908
8043,25911,25,27,13,0.52,8600000US25911
8044,25913,133,76,87,0.6541353383458647,8600000US25913
8045,25915,84,56,75,0.8928571428571429,8600000US25915
8046,25916,76,58,76,1.0,8600000US25916
8047,25917,720,188,579,0.8041666666666667,8600000US25917
8048,25918,1919,270,969,0.504950495049505,8600000US25918
8049,25920,53,57,31,0.5849056603773585,8600000US25920
8050,25921,942,207,789,0.8375796178343949,8600000US25921
8051,25922,106,65,72,0.6792452830188679,8600000US25922
8052,25928,205,88,191,0.9317073170731708,8600000US25928
8053,25932,141,85,58,0.41134751773049644,8600000US25932
8054,25936,0,12,0,,8600000US25936
8055,25938,485,117,244,0.5030927835051546,8600000US25938
8056,25942,47,41,47,1.0,8600000US25942
8057,25951,2946,282,2267,0.7695179904955872,8600000US25951
8058,25958,278,87,188,0.6762589928057554,8600000US25958
8059,25962,1427,203,1076,0.7540294323756132,8600000US25962
8060,25969,474,137,259,0.5464135021097046,8600000US25969
8061,25971,469,160,238,0.5074626865671642,8600000US25971
8062,25972,64,61,64,1.0,8600000US25972
8063,25976,1103,165,682,0.6183136899365367,8600000US25976
8064,25977,36,34,27,0.75,8600000US25977
8065,25978,257,90,140,0.5447470817120622,8600000US25978
8066,25979,345,112,330,0.9565217391304348,8600000US25979
8067,25981,281,91,217,0.7722419928825622,8600000US25981
8068,25984,720,236,568,0.7888888888888889,8600000US25984
8069,25985,178,66,118,0.6629213483146067,8600000US25985
8070,25989,9,14,9,1.0,8600000US25989
8071,26003,17344,510,9848,0.5678044280442804,8600000US26003
8072,26030,254,63,176,0.6929133858267716,8600000US26030
8073,26031,654,102,449,0.6865443425076453,8600000US26031
8074,26032,174,47,93,0.5344827586206896,8600000US26032
8075,26033,759,103,509,0.6706192358366272,8600000US26033
8076,26034,2250,300,1583,0.7035555555555556,8600000US26034
8077,26035,855,246,543,0.6350877192982456,8600000US26035
8078,26036,74,48,9,0.12162162162162163,8600000US26036
8079,26037,2798,227,1622,0.5796997855611151,8600000US26037
8080,26038,1377,192,586,0.42556281771968046,8600000US26038
8081,26039,149,86,80,0.5369127516778524,8600000US26039
8082,26040,770,162,580,0.7532467532467533,8600000US26040
8083,26041,6331,348,4219,0.6664034117832885,8600000US26041
8084,26047,2568,272,1573,0.6125389408099688,8600000US26047
8085,26050,745,145,600,0.8053691275167785,8600000US26050
8086,26055,431,144,317,0.7354988399071926,8600000US26055
8087,26056,34,33,8,0.23529411764705882,8600000US26056
8088,26059,1057,149,501,0.4739829706717124,8600000US26059
8089,26060,655,117,327,0.49923664122137407,8600000US26060
8090,26062,8909,337,5256,0.5899652037265687,8600000US26062
8091,26070,3566,266,2139,0.599831744251262,8600000US26070
8092,26074,230,78,149,0.6478260869565218,8600000US26074
8093,26075,227,88,142,0.6255506607929515,8600000US26075
8094,26101,11951,505,7979,0.6676428750732156,8600000US26101
8095,26104,7365,403,4435,0.6021724372029871,8600000US26104
8096,26105,5099,261,2895,0.5677583839968622,8600000US26105
8097,26133,495,136,217,0.4383838383838384,8600000US26133
8098,26134,391,95,218,0.5575447570332481,8600000US26134
8099,26136,197,90,159,0.8071065989847716,8600000US26136
8100,26137,242,87,141,0.5826446280991735,8600000US26137
8101,26138,62,58,62,1.0,8600000US26138
8102,26141,130,63,92,0.7076923076923077,8600000US26141
8103,26142,963,197,569,0.5908618899273105,8600000US26142
8104,26143,1927,175,1224,0.6351842241826674,8600000US26143
8105,26146,342,105,99,0.2894736842105263,8600000US26146
8106,26147,873,192,554,0.6345933562428407,8600000US26147
8107,26148,112,69,54,0.48214285714285715,8600000US26148
8108,26149,844,142,468,0.5545023696682464,8600000US26149
8109,26150,2446,244,1325,0.5417007358953393,8600000US26150
8110,26151,274,99,246,0.8978102189781022,8600000US26151
8111,26152,2,7,2,1.0,8600000US26152
8112,26155,2998,225,1805,0.6020680453635757,8600000US26155
8113,26159,1168,151,733,0.627568493150685,8600000US26159
8114,26160,452,119,254,0.5619469026548672,8600000US26160
8115,26161,258,95,153,0.5930232558139535,8600000US26161
8116,26164,3092,267,1907,0.6167529107373868,8600000US26164
8117,26167,324,93,261,0.8055555555555556,8600000US26167
8118,26169,222,77,101,0.45495495495495497,8600000US26169
8119,26170,2233,155,1296,0.58038513210927,8600000US26170
8120,26175,1367,148,751,0.5493782004389174,8600000US26175
8121,26178,91,57,81,0.8901098901098901,8600000US26178
8122,26180,742,132,437,0.5889487870619946,8600000US26180
8123,26181,2567,364,1290,0.5025321386832878,8600000US26181
8124,26184,798,170,362,0.45363408521303256,8600000US26184
8125,26187,2628,215,1068,0.4063926940639269,8600000US26187
8126,26201,7878,346,4906,0.6227468900736227,8600000US26201
8127,26202,212,88,173,0.8160377358490566,8600000US26202
8128,26203,101,56,74,0.7326732673267327,8600000US26203
8129,26205,1412,285,952,0.6742209631728046,8600000US26205
8130,26206,1285,163,995,0.77431906614786,8600000US26206
8131,26208,386,85,281,0.727979274611399,8600000US26208
8132,26209,65,36,29,0.4461538461538462,8600000US26209
8133,26215,16,24,0,0.0,8600000US26215
8134,26217,59,48,29,0.4915254237288136,8600000US26217
8135,26218,1010,207,661,0.6544554455445545,8600000US26218
8136,26222,138,73,125,0.9057971014492754,8600000US26222
8137,26224,120,42,36,0.3,8600000US26224
8138,26228,0,12,0,,8600000US26228
8139,26230,71,61,52,0.7323943661971831,8600000US26230
8140,26234,640,147,442,0.690625,8600000US26234
8141,26236,16,25,16,1.0,8600000US26236
8142,26237,198,92,147,0.7424242424242424,8600000US26237
8143,26238,293,94,251,0.856655290102389,8600000US26238
8144,26241,5556,376,3569,0.6423686105111591,8600000US26241
8145,26250,1845,210,1293,0.7008130081300813,8600000US26250
8146,26253,1431,211,848,0.5925925925925926,8600000US26253
8147,26254,75,54,51,0.68,8600000US26254
8148,26257,399,106,216,0.5413533834586466,8600000US26257
8149,26259,13,20,13,1.0,8600000US26259
8150,26260,730,113,434,0.5945205479452055,8600000US26260
8151,26261,1181,197,890,0.7535986452159187,8600000US26261
8152,26263,81,50,61,0.7530864197530864,8600000US26263
8153,26264,260,72,171,0.6576923076923077,8600000US26264
8154,26266,25,41,0,0.0,8600000US26266
8155,26267,110,55,97,0.8818181818181818,8600000US26267
8156,26268,22,27,8,0.36363636363636365,8600000US26268
8157,26269,455,104,264,0.5802197802197803,8600000US26269
8158,26270,162,65,141,0.8703703703703703,8600000US26270
8159,26271,236,72,149,0.6313559322033898,8600000US26271
8160,26273,289,76,211,0.7301038062283737,8600000US26273
8161,26275,217,57,195,0.8986175115207373,8600000US26275
8162,26276,293,191,219,0.7474402730375427,8600000US26276
8163,26278,237,79,158,0.6666666666666666,8600000US26278
8164,26280,685,146,512,0.7474452554744525,8600000US26280
8165,26282,42,38,42,1.0,8600000US26282
8166,26283,661,164,401,0.6066565809379728,8600000US26283
8167,26285,134,55,124,0.9253731343283582,8600000US26285
8168,26287,1370,133,883,0.6445255474452555,8600000US26287
8169,26288,1438,139,1048,0.7287899860917941,8600000US26288
8170,26291,56,38,13,0.23214285714285715,8600000US26291
8171,26292,256,60,181,0.70703125,8600000US26292
8172,26293,280,154,86,0.30714285714285716,8600000US26293
8173,26294,457,110,321,0.7024070021881839,8600000US26294
8174,26296,34,46,34,1.0,8600000US26296
8175,26298,51,32,44,0.8627450980392157,8600000US26298
8176,26301,11772,486,7444,0.6323479442745498,8600000US26301
8177,26320,286,85,212,0.7412587412587412,8600000US26320
8178,26321,99,49,94,0.9494949494949495,8600000US26321
8179,26323,288,117,252,0.875,8600000US26323
8180,26325,136,62,115,0.8455882352941176,8600000US26325
8181,26327,54,55,35,0.6481481481481481,8600000US26327
8182,26330,5939,393,2178,0.36672840545546387,8600000US26330
8183,26335,641,144,257,0.40093603744149764,8600000US26335
8184,26337,534,136,413,0.7734082397003745,8600000US26337
8185,26338,246,75,139,0.5650406504065041,8600000US26338
8186,26339,67,48,54,0.8059701492537313,8600000US26339
8187,26342,88,44,59,0.6704545454545454,8600000US26342
8188,26343,157,75,122,0.7770700636942676,8600000US26343
8189,26346,344,82,197,0.5726744186046512,8600000US26346
8190,26347,698,136,359,0.5143266475644699,8600000US26347
8191,26348,166,144,158,0.9518072289156626,8600000US26348
8192,26349,56,53,56,1.0,8600000US26349
8193,26351,1372,191,959,0.6989795918367347,8600000US26351
8194,26354,4334,272,2532,0.5842178126442086,8600000US26354
8195,26361,51,61,13,0.2549019607843137,8600000US26361
8196,26362,1431,173,979,0.684136967155835,8600000US26362
8197,26366,21,28,21,1.0,8600000US26366
8198,26369,246,91,113,0.45934959349593496,8600000US26369
8199,26372,249,76,149,0.5983935742971888,8600000US26372
8200,26374,595,131,378,0.6352941176470588,8600000US26374
8201,26376,147,65,90,0.6122448979591837,8600000US26376
8202,26377,286,98,161,0.5629370629370629,8600000US26377
8203,26378,1726,221,916,0.5307068366164542,8600000US26378
8204,26384,252,80,122,0.48412698412698413,8600000US26384
8205,26385,1472,182,689,0.468070652173913,8600000US26385
8206,26386,1101,247,736,0.6684831970935513,8600000US26386
8207,26404,275,184,253,0.92,8600000US26404
8208,26405,430,133,286,0.6651162790697674,8600000US26405
8209,26408,1003,181,394,0.39282153539381853,8600000US26408
8210,26410,354,80,211,0.596045197740113,8600000US26410
8211,26411,164,73,78,0.47560975609756095,8600000US26411
8212,26412,105,42,74,0.7047619047619048,8600000US26412
8213,26415,1284,186,692,0.5389408099688473,8600000US26415
8214,26416,3373,286,2275,0.6744737622294693,8600000US26416
8215,26419,411,100,256,0.6228710462287105,8600000US26419
8216,26421,62,43,48,0.7741935483870968,8600000US26421
8217,26422,203,73,112,0.5517241379310345,8600000US26422
8218,26424,76,46,67,0.881578947368421,8600000US26424
8219,26425,419,88,234,0.5584725536992841,8600000US26425
8220,26426,2618,260,1645,0.6283422459893048,8600000US26426
8221,26430,115,53,97,0.8434782608695652,8600000US26430
8222,26431,2384,283,1428,0.5989932885906041,8600000US26431
8223,26435,39,26,39,1.0,8600000US26435
8224,26436,69,56,57,0.8260869565217391,8600000US26436
8225,26437,238,109,111,0.46638655462184875,8600000US26437
8226,26438,28,25,14,0.5,8600000US26438
8227,26440,411,103,248,0.6034063260340633,8600000US26440
8228,26443,144,71,55,0.3819444444444444,8600000US26443
8229,26444,1430,174,853,0.5965034965034965,8600000US26444
8230,26447,498,135,342,0.6867469879518072,8600000US26447
8231,26448,494,114,253,0.5121457489878543,8600000US26448
8232,26451,263,62,130,0.49429657794676807,8600000US26451
8233,26452,3795,262,2525,0.6653491436100132,8600000US26452
8234,26456,1352,202,738,0.5458579881656804,8600000US26456
8235,26501,8635,478,4699,0.5441806601042269,8600000US26501
8236,26505,15132,771,9911,0.6549696008458895,8600000US26505
8237,26508,12789,505,5387,0.4212213621080616,8600000US26508
8238,26519,786,155,457,0.5814249363867684,8600000US26519
8239,26520,259,111,132,0.5096525096525096,8600000US26520
8240,26521,71,32,32,0.4507042253521127,8600000US26521
8241,26525,1868,224,866,0.46359743040685225,8600000US26525
8242,26534,940,203,737,0.7840425531914894,8600000US26534
8243,26537,2415,232,1517,0.6281573498964803,8600000US26537
8244,26541,1072,218,546,0.5093283582089553,8600000US26541
8245,26542,1047,150,619,0.5912129894937918,8600000US26542
8246,26543,80,76,80,1.0,8600000US26543
8247,26547,1167,188,609,0.5218508997429306,8600000US26547
8248,26554,17270,444,9565,0.5538506079907354,8600000US26554
8249,26559,540,102,266,0.4925925925925926,8600000US26559
8250,26560,46,39,33,0.717391304347826,8600000US26560
8251,26562,179,76,121,0.6759776536312849,8600000US26562
8252,26563,133,44,98,0.7368421052631579,8600000US26563
8253,26568,239,87,153,0.6401673640167364,8600000US26568
8254,26570,1361,221,780,0.5731080088170463,8600000US26570
8255,26571,762,143,273,0.35826771653543305,8600000US26571
8256,26572,33,26,33,1.0,8600000US26572
8257,26574,241,72,148,0.6141078838174274,8600000US26574
8258,26575,349,103,310,0.8882521489971347,8600000US26575
8259,26576,433,181,125,0.28868360277136257,8600000US26576
8260,26581,364,123,240,0.6593406593406593,8600000US26581
8261,26582,1685,172,1007,0.597626112759644,8600000US26582
8262,26585,143,71,70,0.48951048951048953,8600000US26585
8263,26586,92,76,38,0.41304347826086957,8600000US26586
8264,26587,157,58,76,0.4840764331210191,8600000US26587
8265,26588,1163,173,668,0.5743766122098022,8600000US26588
8266,26590,277,103,57,0.20577617328519857,8600000US26590
8267,26591,524,117,195,0.37213740458015265,8600000US26591
8268,26601,1642,232,1068,0.6504263093788063,8600000US26601
8269,26610,339,93,257,0.7581120943952803,8600000US26610
8270,26611,55,42,46,0.8363636363636363,8600000US26611
8271,26615,100,103,77,0.77,8600000US26615
8272,26617,29,28,25,0.8620689655172413,8600000US26617
8273,26619,124,72,97,0.782258064516129,8600000US26619
8274,26621,263,87,177,0.6730038022813688,8600000US26621
8275,26623,451,178,254,0.5631929046563193,8600000US26623
8276,26624,1386,240,919,0.663059163059163,8600000US26624
8277,26627,128,88,116,0.90625,8600000US26627
8278,26629,115,68,115,1.0,8600000US26629
8279,26631,51,50,51,1.0,8600000US26631
8280,26636,174,98,150,0.8620689655172413,8600000US26636
8281,26638,71,46,39,0.5492957746478874,8600000US26638
8282,26651,3944,332,2530,0.6414807302231237,8600000US26651
8283,26656,93,49,74,0.7956989247311828,8600000US26656
8284,26660,168,88,86,0.5119047619047619,8600000US26660
8285,26662,466,168,293,0.628755364806867,8600000US26662
8286,26676,161,99,45,0.2795031055900621,8600000US26676
8287,26678,459,137,239,0.5206971677559913,8600000US26678
8288,26679,741,200,493,0.6653171390013495,8600000US26679
8289,26680,117,78,69,0.5897435897435898,8600000US26680
8290,26681,421,144,345,0.8194774346793349,8600000US26681
8291,26684,74,49,39,0.527027027027027,8600000US26684
8292,26690,260,96,181,0.6961538461538461,8600000US26690
8293,26691,192,106,52,0.2708333333333333,8600000US26691
8294,26704,2070,323,1003,0.4845410628019324,8600000US26704
8295,26705,238,71,144,0.6050420168067226,8600000US26705
8296,26707,128,52,96,0.75,8600000US26707
8297,26710,844,142,390,0.46208530805687204,8600000US26710
8298,26711,1257,219,636,0.5059665871121718,8600000US26711
8299,26714,182,106,169,0.9285714285714286,8600000US26714
8300,26716,279,89,104,0.3727598566308244,8600000US26716
8301,26717,303,66,207,0.6831683168316832,8600000US26717
8302,26719,1215,228,633,0.5209876543209877,8600000US26719
8303,26720,32,34,25,0.78125,8600000US26720
8304,26722,139,72,108,0.7769784172661871,8600000US26722
8305,26726,4995,379,2788,0.5581581581581582,8600000US26726
8306,26731,238,102,165,0.6932773109243697,8600000US26731
8307,26739,357,108,221,0.6190476190476191,8600000US26739
8308,26743,723,212,444,0.6141078838174274,8600000US26743
8309,26750,313,67,229,0.731629392971246,8600000US26750
8310,26753,2391,286,1341,0.560853199498118,8600000US26753
8311,26755,376,147,258,0.6861702127659575,8600000US26755
8312,26757,2837,301,2117,0.7462107860415932,8600000US26757
8313,26761,337,174,254,0.7537091988130564,8600000US26761
8314,26763,600,169,349,0.5816666666666667,8600000US26763
8315,26764,1608,164,1037,0.6449004975124378,8600000US26764
